"iso_code","year","pop_density"
"ALB",1981,99.491094890511
"ALB",1982,101.61598540146
"ALB",1983,103.794160583942
"ALB",1984,106.001058394161
"ALB",1985,108.20299270073
"ALB",1986,110.315145985401
"ALB",1987,112.540328467153
"ALB",1988,114.683795620438
"ALB",1989,117.808138686131
"ALB",1990,119.946788321168
"ALB",1991,119.225912408759
"ALB",1992,118.505072992701
"ALB",1993,117.784197080292
"ALB",1994,117.063357664234
"ALB",1995,116.342481751825
"ALB",1996,115.621642335766
"ALB",1997,114.900766423358
"ALB",1998,114.179927007299
"ALB",1999,113.459051094891
"ALB",2000,112.738211678832
"ALB",2001,111.685145985401
"ALB",2002,111.350729927007
"ALB",2003,110.934890510949
"ALB",2004,110.472226277372
"ALB",2005,109.908284671533
"ALB",2006,109.21704379562
"ALB",2007,108.394781021898
"ALB",2008,107.566204379562
"ALB",2009,106.843759124088
"ALB",2010,106.314635036496
"ALB",2011,106.02901459854
"ALB",2012,105.854051094891
"ALB",2013,105.660291970803
"ALB",2014,105.441751824818
"ALB",2015,105.135145985401
"ALB",2016,104.967189781022
"ALB",2017,104.870693430657
"ALB",2018,104.612262773723
"ALB",2019,104.167554744526
"ALB",2020,103.571131386861
"ALB",2021,102.615547445255
"ALB",2022,101.375510948905
"ALB",2023,NA
"ALB",2024,NA
"AND",1960,NA
"AND",1961,21.8787234042553
"AND",1962,23.5872340425532
"AND",1963,25.3510638297872
"AND",1964,27.1574468085106
"AND",1965,29.0085106382979
"AND",1966,31.1191489361702
"AND",1967,33.6957446808511
"AND",1968,36.5446808510638
"AND",1969,39.4787234042553
"AND",1970,42.5042553191489
"AND",1971,45.6212765957447
"AND",1972,48.8446808510638
"AND",1973,52.1765957446809
"AND",1974,55.5957446808511
"AND",1975,59.0914893617021
"AND",1976,62.6297872340426
"AND",1977,66.163829787234
"AND",1978,69.6489361702128
"AND",1979,72.9914893617021
"AND",1980,76.131914893617
"AND",1981,79.0829787234043
"AND",1982,82.4765957446808
"AND",1983,86.3085106382979
"AND",1984,89.9425531914894
"AND",1985,93.2446808510638
"AND",1986,97.3063829787234
"AND",1987,101.389361702128
"AND",1988,105.140425531915
"AND",1989,107.702127659574
"AND",1990,111.908510638298
"AND",1991,120.568085106383
"AND",1992,128.085106382979
"AND",1993,134.621276595745
"AND",1994,137.472340425532
"AND",1995,135.982978723404
"AND",1996,136.136170212766
"AND",1997,137.659574468085
"AND",1998,139.110638297872
"AND",1999,139.808510638298
"AND",2000,139.755319148936
"AND",2001,140.110638297872
"AND",2002,141.502127659574
"AND",2003,147.842553191489
"AND",2004,158.13829787234
"AND",2005,164.725531914894
"AND",2006,169.329787234043
"AND",2007,174.206382978723
"AND",2008,177.648936170213
"AND",2009,178.485106382979
"AND",2010,171.714893617021
"AND",2011,165.495744680851
"AND",2012,163.476595744681
"AND",2013,159.987234042553
"AND",2014,156.887234042553
"AND",2015,153.56170212766
"AND",2016,153.576595744681
"AND",2017,156.942553191489
"AND",2018,159.91914893617
"AND",2019,162.710638297872
"AND",2020,164.63829787234
"AND",2021,166.731914893617
"AND",2022,169.585106382979
"AND",2023,NA
"AND",2024,NA
"ARB",1960,NA
"ARB",1961,8.36029483818674
"ARB",1962,8.58253033189322
"ARB",1963,8.81482274276306
"ARB",1964,9.05435482741191
"ARB",1965,9.30038393652378
"ARB",1966,9.55930073479026
"ARB",1967,9.83420327319304
"ARB",1968,10.1208372498799
"ARB",1969,10.4182038620435
"ARB",1970,10.7222454176517
"ARB",1971,11.0321170018008
"ARB",1972,11.3511740650197
"ARB",1973,11.6894397543623
"ARB",1974,12.0407576545264
"ARB",1975,12.415730675095
"ARB",1976,12.8178786695031
"ARB",1977,13.2259813192415
"ARB",1978,13.6682728384391
"ARB",1979,14.1565019739821
"ARB",1980,14.655211188981
"ARB",1981,15.1321108769408
"ARB",1982,15.6087174737088
"ARB",1983,16.1074025685398
"ARB",1984,16.6201269361664
"ARB",1985,17.1389585125101
"ARB",1986,17.6682251321291
"ARB",1987,18.2035703900819
"ARB",1988,18.7149091386154
"ARB",1989,19.2221778090717
"ARB",1990,19.8643640183701
"ARB",1991,20.3287904643631
"ARB",1992,20.855592010667
"ARB",1993,21.44343238813
"ARB",1994,22.0397877037383
"ARB",1995,22.6028301005987
"ARB",1996,23.1614720432176
"ARB",1997,23.7254078637482
"ARB",1998,24.3065173912776
"ARB",1999,24.8953185685534
"ARB",2000,25.5039700746683
"ARB",2001,26.1298611508539
"ARB",2002,26.7627925444071
"ARB",2003,27.3972610847768
"ARB",2004,28.0421467594687
"ARB",2005,28.7157314954512
"ARB",2006,29.4185278894372
"ARB",2007,30.1680454274111
"ARB",2008,30.9456223002043
"ARB",2009,31.7272353692493
"ARB",2010,32.3666218189319
"ARB",2011,33.1221072734311
"ARB",2012,29.0844280794096
"ARB",2013,29.8423825738577
"ARB",2014,30.550772641086
"ARB",2015,31.3110035717644
"ARB",2016,32.0451442075354
"ARB",2017,32.6945464038478
"ARB",2018,33.2809532562352
"ARB",2019,33.9131958947659
"ARB",2020,34.6339103040644
"ARB",2021,35.1623623846891
"ARB",2022,35.9918336255039
"ARB",2023,NA
"ARB",2024,NA
"ARE",1960,NA
"ARE",1961,1.94295972965362
"ARE",1962,2.04091805125317
"ARE",1963,2.14321317938609
"ARE",1964,2.24854970430865
"ARE",1965,2.35290059138271
"ARE",1966,2.44967614756407
"ARE",1967,2.53027316248944
"ARE",1968,2.80788510278795
"ARE",1969,3.37454238242749
"ARE",1970,4.03458180794143
"ARE",1971,4.71736130667418
"ARE",1972,5.4212052942833
"ARE",1973,6.14473387778091
"ARE",1974,6.88660940580118
"ARE",1975,7.64370599831034
"ARE",1976,8.67172627428893
"ARE",1977,10.0001267248662
"ARE",1978,11.3950154885948
"ARE",1979,12.8415939172064
"ARE",1980,14.301605181639
"ARE",1981,15.4865530836384
"ARE",1982,16.4231202478175
"ARE",1983,17.3937623204731
"ARE",1984,18.3891298225852
"ARE",1985,19.4017319065052
"ARE",1986,20.6615460433681
"ARE",1987,22.1662067023374
"ARE",1988,23.6804843705998
"ARE",1989,25.2020698394818
"ARE",1990,26.7279639538158
"ARE",1991,28.2543790481554
"ARE",1992,29.7765418192059
"ARE",1993,31.2882709096029
"ARE",1994,32.7821458744016
"ARE",1995,34.2813573641228
"ARE",1996,36.5751056040552
"ARE",1997,39.6706561531963
"ARE",1998,42.81077161363
"ARE",1999,45.9871726274289
"ARE",2000,49.1914249507181
"ARE",2001,52.4301605181639
"ARE",2002,55.7142495071811
"ARE",2003,59.0320613911574
"ARE",2004,62.3622500704027
"ARE",2005,65.6827654181921
"ARE",2006,70.5308363841172
"ARE",2007,79.1979019994368
"ARE",2008,88.7449169248099
"ARE",2009,94.439003097719
"ARE",2010,96.7310335116868
"ARE",2011,100.035736412278
"ARE",2012,104.075584342439
"ARE",2013,108.322036046184
"ARE",2014,113.481272880879
"ARE",2015,119.75833568009
"ARE",2016,125.8109687412
"ARE",2017,129.867994931005
"ARE",2018,131.606603773585
"ARE",2019,133.001760067587
"ARE",2020,132.371698113208
"ARE",2021,134.823317375387
"ARE",2022,141.861123627147
"ARE",2023,NA
"ARE",2024,NA
"ARG",1960,NA
"ARG",1961,7.57348329551392
"ARG",1962,7.70000913512309
"ARG",1963,7.82759647603492
"ARG",1964,7.95466530736035
"ARG",1965,8.0800635073757
"ARG",1966,8.20476305317738
"ARG",1967,8.33088840899042
"ARG",1968,8.45933700930686
"ARG",1969,8.59019874373787
"ARG",1970,8.72525824992966
"ARG",1971,8.86370323273736
"ARG",1972,9.00515878670949
"ARG",1973,9.15193354015252
"ARG",1974,9.3037030134944
"ARG",1975,9.45452608808451
"ARG",1976,9.60367560812514
"ARG",1977,9.75697101242742
"ARG",1978,9.91422411745576
"ARG",1979,10.0738099675155
"ARG",1980,10.2355750925388
"ARG",1981,10.4008707599326
"ARG",1982,10.5690677424188
"ARG",1983,10.739737420022
"ARG",1984,10.9121212121212
"ARG",1985,11.085084901834
"ARG",1986,11.258849193734
"ARG",1987,11.4341638987244
"ARG",1988,11.6127628631668
"ARG",1989,11.7919632841133
"ARG",1990,11.9691674979629
"ARG",1991,12.1425130358206
"ARG",1992,12.3117806547325
"ARG",1993,12.4795709415389
"ARG",1994,12.647940029744
"ARG",1995,12.8147579740489
"ARG",1996,12.9769148131502
"ARG",1997,13.1354998191246
"ARG",1998,13.2908221245373
"ARG",1999,13.4449579601636
"ARG",2000,13.5981729753827
"ARG",2001,13.7482962995443
"ARG",2002,13.8961113608045
"ARG",2003,14.0404218234436
"ARG",2004,14.1835268152403
"ARG",2005,14.3300077831249
"ARG",2006,14.4781158991336
"ARG",2007,14.6223222213696
"ARG",2008,14.7711827061158
"ARG",2009,14.9285563947689
"ARG",2010,15.0870920710786
"ARG",2011,15.2485886234831
"ARG",2012,15.4061004351973
"ARG",2013,15.5598387102668
"ARG",2014,15.7212073709481
"ARG",2015,15.8867142423877
"ARG",2016,16.0413905118958
"ARG",2017,16.1833799224611
"ARG",2018,16.3171137395905
"ARG",2019,16.4335255363231
"ARG",2020,16.5133665121004
"ARG",2021,16.5573305708721
"ARG",2022,16.5922716858687
"ARG",2023,NA
"ARG",2024,NA
"ARM",1960,NA
"ARM",1961,NA
"ARM",1962,NA
"ARM",1963,NA
"ARM",1964,NA
"ARM",1965,NA
"ARM",1966,NA
"ARM",1967,NA
"ARM",1968,NA
"ARM",1969,NA
"ARM",1970,NA
"ARM",1971,NA
"ARM",1972,NA
"ARM",1973,NA
"ARM",1974,NA
"ARM",1975,NA
"ARM",1976,NA
"ARM",1977,NA
"ARM",1978,NA
"ARM",1979,NA
"ARM",1980,NA
"ARM",1981,NA
"ARM",1982,NA
"ARM",1983,NA
"ARM",1984,NA
"ARM",1985,NA
"ARM",1986,NA
"ARM",1987,NA
"ARM",1988,NA
"ARM",1989,NA
"ARM",1990,NA
"ARM",1991,NA
"ARM",1992,125.460519845451
"ARM",1993,121.29722514928
"ARM",1994,118.180892167194
"ARM",1995,116.177766069547
"ARM",1996,115.164559185107
"ARM",1997,114.024903407095
"ARM",1998,112.694099051633
"ARM",1999,111.249947312961
"ARM",2000,113.140147523709
"ARM",2001,112.813487881981
"ARM",2002,112.391991570074
"ARM",2003,111.784334387074
"ARM",2004,111.166139796277
"ARM",2005,110.516332982086
"ARM",2006,109.838426413769
"ARM",2007,109.146469968388
"ARM",2008,108.433438707411
"ARM",2009,107.692307692308
"ARM",2010,106.947664207938
"ARM",2011,106.354056902002
"ARM",2012,106.220583069898
"ARM",2013,106.146821215314
"ARM",2014,105.858798735511
"ARM",2015,105.535651563049
"ARM",2016,105.103617843344
"ARM",2017,104.650509308044
"ARM",2018,104.285212504391
"ARM",2019,104.056902002107
"ARM",2020,104.021777309449
"ARM",2021,104.049877063576
"ARM",2022,104.292237442922
"ARM",2023,NA
"ARM",2024,NA
"ASM",1960,NA
"ASM",1961,103.33
"ASM",1962,106.49
"ASM",1963,109.83
"ASM",1964,113.365
"ASM",1965,117.03
"ASM",1966,120.68
"ASM",1967,124.315
"ASM",1968,128.07
"ASM",1969,131.875
"ASM",1970,135.13
"ASM",1971,137.665
"ASM",1972,139.975
"ASM",1973,142.18
"ASM",1974,144.375
"ASM",1975,146.95
"ASM",1976,149.795
"ASM",1977,152.605
"ASM",1978,155.38
"ASM",1979,158.055
"ASM",1980,162.015
"ASM",1981,167.92
"ASM",1982,174.545
"ASM",1983,181.355
"ASM",1984,188.335
"ASM",1985,195.515
"ASM",1986,202.855
"ASM",1987,210.36
"ASM",1988,218.075
"ASM",1989,225.955
"ASM",1990,233.2
"ASM",1991,239.41
"ASM",1992,245.19
"ASM",1993,250.795
"ASM",1994,256.255
"ASM",1995,261.58
"ASM",1996,266.765
"ASM",1997,271.81
"ASM",1998,276.67
"ASM",1999,281.24
"ASM",2000,284.275
"ASM",2001,285.265
"ASM",2002,285.31
"ASM",2003,284.855
"ASM",2004,284.09
"ASM",2005,283.085
"ASM",2006,281.87
"ASM",2007,280.565
"ASM",2008,279.14
"ASM",2009,277.64
"ASM",2010,276.14
"ASM",2011,274.475
"ASM",2012,272.445
"ASM",2013,270.03
"ASM",2014,267.33
"ASM",2015,264.39
"ASM",2016,261.225
"ASM",2017,257.93
"ASM",2018,254.54
"ASM",2019,251.045
"ASM",2020,248.805
"ASM",2021,246.125
"ASM",2022,241.71
"ASM",2023,NA
"ASM",2024,NA
"ATG",1960,NA
"ATG",1961,128.5
"ATG",1962,130.309090909091
"ATG",1963,132.131818181818
"ATG",1964,134.136363636364
"ATG",1965,136.295454545455
"ATG",1966,138.409090909091
"ATG",1967,140.538636363636
"ATG",1968,142.747727272727
"ATG",1969,145.043181818182
"ATG",1970,146.654545454545
"ATG",1971,147.111363636364
"ATG",1972,146.852272727273
"ATG",1973,146.231818181818
"ATG",1974,145.586363636364
"ATG",1975,145.088636363636
"ATG",1976,144.913636363636
"ATG",1977,145.140909090909
"ATG",1978,145.540909090909
"ATG",1979,146.077272727273
"ATG",1980,146.620454545455
"ATG",1981,146.965909090909
"ATG",1982,147.238636363636
"ATG",1983,147.577272727273
"ATG",1984,147.459090909091
"ATG",1985,146.797727272727
"ATG",1986,146.081818181818
"ATG",1987,145.331818181818
"ATG",1988,144.597727272727
"ATG",1989,143.920454545455
"ATG",1990,143.331818181818
"ATG",1991,144.061363636364
"ATG",1992,146.372727272727
"ATG",1993,149.061363636364
"ATG",1994,151.915909090909
"ATG",1995,154.975
"ATG",1996,158.209090909091
"ATG",1997,161.484090909091
"ATG",1998,164.572727272727
"ATG",1999,167.422727272727
"ATG",2000,170.254545454545
"ATG",2001,172.884090909091
"ATG",2002,175.072727272727
"ATG",2003,177.009090909091
"ATG",2004,178.906818181818
"ATG",2005,180.934090909091
"ATG",2006,183.190909090909
"ATG",2007,185.690909090909
"ATG",2008,188.436363636364
"ATG",2009,191.302272727273
"ATG",2010,193.909090909091
"ATG",2011,196.209090909091
"ATG",2012,198.318181818182
"ATG",2013,200.145454545455
"ATG",2014,201.738636363636
"ATG",2015,203.202272727273
"ATG",2016,204.475
"ATG",2017,205.609090909091
"ATG",2018,206.65
"ATG",2019,207.645454545455
"ATG",2020,208.740909090909
"ATG",2021,209.884090909091
"ATG",2022,211
"ATG",2023,NA
"ATG",2024,NA
"AUS",1960,NA
"AUS",1961,1.36456529945459
"AUS",1962,1.39827916118871
"AUS",1963,1.42535438605626
"AUS",1964,1.45360113507673
"AUS",1965,1.48236856149851
"AUS",1966,1.51660310063392
"AUS",1967,1.53586816448199
"AUS",1968,1.56320372805019
"AUS",1969,1.59626674303269
"AUS",1970,1.62802806451193
"AUS",1971,1.68400088515158
"AUS",1972,1.71524152922953
"AUS",1973,1.74166590734546
"AUS",1974,1.78631399450685
"AUS",1975,1.80844278406206
"AUS",1976,1.82666649310753
"AUS",1977,1.84736341980917
"AUS",1978,1.86897153196308
"AUS",1979,1.88927795061375
"AUS",1980,1.91244809497156
"AUS",1981,1.94255105892766
"AUS",1982,1.97652356716088
"AUS",1983,2.00375824948258
"AUS",1984,2.02795920492561
"AUS",1985,2.05515431576481
"AUS",1986,2.08509821277482
"AUS",1987,2.11705791234396
"AUS",1988,2.15198104734259
"AUS",1989,2.18872160681046
"AUS",1990,2.22135662496908
"AUS",1991,2.24985173710998
"AUS",1992,2.27518256251383
"AUS",1993,2.2955115004621
"AUS",1994,2.31772620178853
"AUS",1995,2.34368379261419
"AUS",1996,2.37230608021035
"AUS",1997,2.39811475729925
"AUS",1998,2.42213712039363
"AUS",1999,2.44878018301811
"AUS",2000,2.47696679379873
"AUS",2001,2.50897530687424
"AUS",2002,2.53767882014501
"AUS",2003,2.5670355232157
"AUS",2004,2.5946294729443
"AUS",2005,2.62640667508428
"AUS",2006,2.66208895773401
"AUS",2007,2.71111802454994
"AUS",2008,2.76599442875181
"AUS",2009,2.8235883784804
"AUS",2010,2.86785858401781
"AUS",2011,2.90798641031983
"AUS",2012,2.95920036968095
"AUS",2013,3.01057352615753
"AUS",2014,3.05581479504836
"AUS",2015,3.10011259648803
"AUS",2016,3.14493553058884
"AUS",2017,3.19715601363491
"AUS",2018,3.24534491589985
"AUS",2019,3.29365056253104
"AUS",2020,3.33452695130798
"AUS",2021,3.33922844714392
"AUS",2022,3.38199835673854
"AUS",2023,NA
"AUS",2024,NA
"AUT",1960,NA
"AUT",1961,85.8737154629181
"AUT",1962,86.4016480853127
"AUT",1963,86.9584464372273
"AUT",1964,87.5400024236549
"AUT",1965,88.1106277266117
"AUT",1966,88.7308046534174
"AUT",1967,89.3964857004363
"AUT",1968,89.8618880271449
"AUT",1969,90.1727460009695
"AUT",1970,90.4881968007756
"AUT",1971,90.8928986912264
"AUT",1972,91.422697527872
"AUT",1973,91.930622879302
"AUT",1974,92.0872273388269
"AUT",1975,91.843225884634
"AUT",1976,91.6811076102763
"AUT",1977,91.7163111972855
"AUT",1978,91.6420867668444
"AUT",1979,91.4860033931168
"AUT",1980,91.4861003393117
"AUT",1981,91.7197043141057
"AUT",1982,91.7855065438682
"AUT",1983,91.6373000484731
"AUT",1984,91.6315317498788
"AUT",1985,91.6745637421231
