"country","latitude","longitude","elevation"
"SWZ",-27.0279100054553,31.8247239267881,353
"SWZ",-27.0390667574232,31.0950924912781,941
"SWZ",-26.4490704625869,31.8651736275438,289
"SWZ",-26.5408843909993,32.1288751018503,370
"SWZ",-26.3849291376871,31.5268548577068,390
"ETH",4.04428263853632,39.2669286589969,1263
"ETH",9.67210054518357,37.846110849877,1829
"ETH",9.28899280287652,38.6994952082006,2604
"ETH",7.25899286893339,42.5019830872489,1148
"ETH",10.7884094943083,35.4162142100892,749
"ETH",11.3994937313356,39.869490777365,1612
"ETH",7.60982221932749,34.1248167971688,435
"ETH",11.0865327897655,38.4111377528891,1630
"ETH",6.36067179031616,39.6837767518022,1277
"ETH",11.3967433558168,40.1916298603304,920
"GAB",-0.471129738010247,14.0098817874521,397
"GAB",-1.67404262726528,13.7244039236555,514
"GAB",-0.984720268018922,10.0086738280738,28
"GAB",-0.337381318935312,9.40128433030529,56
"GAB",-1.84773797970054,14.2428002990917,524
"GAB",1.14122839738096,13.1892648257032,644
"GAB",0.180890261739172,13.2634589701293,647
"GAB",-2.27246459606612,12.0212380210684,494
"GAB",1.59825104658533,12.290118524447,533
"GAB",-0.771369442407549,12.9010545037751,293
"GMB",13.1980063596602,-16.1360144022883,36
"GMB",13.6523676269814,-15.0263287732143,12
"GMB",13.4531408290239,-16.336134985519,25
"GMB",13.6611049598639,-15.3309243368737,1
"GMB",13.2307257769108,-15.9181256750143,8
"GMB",13.5140568349588,-16.2345577789531,2
"GMB",13.5427294188176,-14.9475839390869,6
"GMB",13.2093941098604,-16.3937570975371,8
"GMB",13.7840897643948,-15.1223756608755,15
"GMB",13.5807646918048,-14.762744821594,26
"GHA",7.82061307299047,0.0882991426966342,80
"GHA",8.90057305722269,-2.56228655024284,221
"GHA",6.21133551537072,-0.433400974494726,203
"GHA",9.0894970698972,-1.62573650408843,194
"GHA",6.31671920534225,-0.788232536634793,162
"GHA",6.49241250825182,-2.80817742499546,209
"GHA",7.08233639236079,-2.09094539860464,277
"GHA",6.46013398867389,-0.246311986056456,400
"GHA",10.4298676139946,-2.62505066720994,290
"GHA",6.85468355445607,-0.00359926925812948,87
"GIN",11.1572810728525,-12.2019845294846,1190
"GIN",9.29851486243749,-8.60555670229897,590
"GIN",11.9138885000632,-9.56896812738814,740
"GIN",11.3729943333901,-12.7001420915842,604
"GIN",10.3508564747969,-12.7099162253255,148
"GIN",12.1822881938926,-13.8456175218178,77
"GIN",12.3842455675507,-9.30333445017592,301
"GIN",11.3307899724442,-11.5740479549639,733
"GIN",10.9353156853832,-14.0347016688619,113
"GIN",11.0651433713254,-11.3043896170866,577
"GNB",12.4742768142089,-13.9741353001207,49
"GNB",12.1168964353875,-15.7524450086073,20
"GNB",12.3442714838857,-15.907138396955,26
"GNB",11.8673938422137,-14.0991951501335,122
"GNB",12.4934165213504,-14.9707680610258,48
"GNB",12.4911619352649,-14.9947831670985,37
"GNB",12.2358628861396,-14.4826557647968,56
"GNB",11.6543442205677,-14.8869561713391,23
"GNB",12.1221060063861,-15.0590937860074,43
"GNB",11.3864210006598,-14.8392314538251,24
"KEN",-0.768505097172147,39.3382036626128,267
"KEN",0.0373591243916229,34.3505862914298,1356
"KEN",0.410437591659762,40.2429940284576,195
"KEN",3.10045282609583,38.761386382307,557
"KEN",4.24860222410384,35.0656650785725,497
"KEN",-0.348053376309609,40.6160588285199,126
"KEN",-1.06657690894517,37.9654965296374,1165
"KEN",-2.56106437835356,37.5468302452151,1207
"KEN",4.69253647383996,34.6036464555344,472
"KEN",1.43505860143252,40.2543361639497,190
"LSO",-30.0662746003621,28.5250814730889,1755
"LSO",-29.3416985248514,29.3956038338997,3219
"LSO",-29.2261308983207,28.5589966786607,2180
"LSO",-29.8846092456996,27.8430226548553,2553
"LSO",-29.689304819449,27.1528200368706,1582
"LSO",-29.4137334158248,27.6941218551686,1815
"LSO",-28.8426470421535,28.2308954321029,1695
"LSO",-29.7243827215155,28.4536676557484,2325
"LSO",-29.2702109972309,27.578710598652,1570
"LSO",-30.2485021717338,27.5910894280901,2129
"LBR",6.03404759600913,-9.46950272768521,182
"LBR",7.31967062917139,-10.8173798857843,167
"LBR",6.39650848859554,-9.58985614994806,189
"LBR",6.47661664466411,-10.6917356454748,17
"LBR",7.26469418640108,-10.0867064094421,278
"LBR",7.0265717989115,-9.32729647112001,270
"LBR",7.37044965264195,-10.0328864993465,292
"LBR",8.35129754070359,-9.86506791940616,575
"LBR",5.61479571637015,-9.63411756490354,57
"LBR",6.67013603177073,-9.0724104966294,260
"MWI",-14.499839412021,35.1919550114802,505
"MWI",-14.8875993053854,35.4734263702244,582
"MWI",-14.6224583923607,35.648203259785,1033
"MWI",-13.8442558981022,34.127626329614,957
"MWI",-13.6579515045186,33.2778105552616,1059
"MWI",-14.7317273772773,34.6273381764818,995
"MWI",-10.1278964401746,33.8412117081655,933
"MWI",-15.8667987121223,35.4199813485963,717
"MWI",-14.7783097596392,34.8320564734623,699
"MWI",-12.5296954693456,33.5214509090846,1227
"MLI",17.365545188754,1.90855321400157,382
"MLI",17.8625431000793,-5.14020997682672,298
"MLI",18.6073250806821,-0.682057071315411,379
"MLI",16.8670795835536,0.76559624837013,292
"MLI",15.1429434063868,-9.55567156323668,317
"MLI",19.1172290960795,-2.51101148420219,276
"MLI",18.3480803450742,1.29373477978689,421
"MLI",21.9263131422771,-1.0353375156142,349
"MLI",18.7556586901486,1.72038476359016,528
"MLI",15.6329370797249,-5.12297988324595,269
"MRT",18.4387726388015,-11.411459377138,447
"MRT",15.2470923630011,-11.8937201705221,95
"MRT",19.0604682470255,-6.69713327764335,330
"MRT",20.3209195953014,-8.49771800844921,374
"MRT",22.2423377643521,-8.23456699671584,314
"MRT",21.2318010663359,-8.48840173611644,383
"MRT",25.4654995742564,-10.5854243521821,371
"MRT",23.978643487837,-8.28747711552654,321
"MRT",24.3447524011982,-7.86600164979951,374
"MRT",18.9428807148839,-13.9910206521306,76
"MOZ",-19.0073494948763,35.6084291412565,8
"MOZ",-15.1681419460899,39.5976841721695,224
"MOZ",-11.0040479564539,39.7600974186752,205
"MOZ",-23.1375203142261,34.321490203391,87
"MOZ",-15.3577238775947,40.4859044795577,101
"MOZ",-25.0036353878349,33.7024091266671,2
"MOZ",-21.0277328438615,34.469018208171,94
"MOZ",-19.5097751420705,33.4528757388612,424
"MOZ",-18.0051413759745,36.7278138676937,7
"MOZ",-15.7674238343285,37.5661320001021,604
"NAM",-20.7395638623483,15.3589848098079,901
"NAM",-24.3157848132254,17.3055875180127,1298
"NAM",-19.1137024537344,20.9068275383182,1104
"NAM",-24.8897680728877,18.4858734024522,1163
"NAM",-24.8784713735215,17.9603468196036,1189
"NAM",-19.8664398192628,13.6820296462763,796
"NAM",-18.0633424960177,13.0036733831226,1335
"NAM",-21.0631203383431,18.7335337249864,1451
"NAM",-20.2832641307484,20.4416008411934,1098
"NAM",-27.2654643187538,17.4327914844299,889
"NER",17.7514718474361,9.79803940161472,548
"NER",17.8854553302569,12.9599568847022,443
"NER",14.4028755115068,4.48960650878418,276
"NER",14.5757606745102,2.47368810445012,276
"NER",23.3851919050102,11.949435497362,777
"NER",22.1091483870853,11.6751225072696,745
"NER",17.863420127665,12.8260060277648,453
"NER",16.4561485408695,6.9907777976553,479
"NER",13.8143179911806,1.94596829550315,257
"NER",21.1960914049766,9.44277203017738,705
"NGA",13.0698989523865,11.020310858045,334
"NGA",7.20203392736588,9.17748910400502,165
"NGA",11.4716237671529,3.81871384894002,230
"NGA",11.7748927000426,13.8840346761378,300
"NGA",11.5173237071445,8.15234559834,568
"NGA",5.74833378550713,8.83887455948019,115
"NGA",9.13518186103506,12.3320833191859,291
"NGA",12.9483517164222,11.9311364077939,324
"NGA",7.55972205083568,10.8889326697117,668
"NGA",9.51002433832744,6.57971876019546,252
"RWA",-1.880089473431,29.4845352398363,2531
"RWA",-2.02462806965252,30.0120484812834,1349
"RWA",-1.27579831080409,30.4040161283304,1493
"RWA",-1.62317209986625,29.9973983365908,2273
"RWA",-1.88067507478852,29.7683132555008,1711
"RWA",-1.42641333154236,30.0941980651479,2102
"RWA",-1.6629308215749,30.8123962726352,1288
"RWA",-2.67226517946027,28.9456873483637,1586
"RWA",-1.86000645025934,30.5109278309279,1547
"RWA",-2.09313968892416,29.9554726724509,1415
"SEN",12.6277310528266,-12.0739909586998,141
"SEN",13.8008687337272,-12.9994322872798,36
"SEN",16.0676678598684,-14.4279361185745,46
"SEN",14.5117911997524,-12.8998969917363,85
"SEN",14.3457739704447,-12.1279026790956,48
"SEN",12.6785479577132,-13.4915207322111,37
"SEN",12.4995021749145,-11.6719890776773,164
"SEN",13.8584317870867,-14.5001767077192,47
"SEN",13.660823342483,-13.5329927547241,39
"SEN",16.0499259856482,-15.3601720318255,36
"SLE",8.76379738877033,-12.4753467219482,76
"SLE",9.86267817597687,-12.3725621723281,168
"SLE",9.7627441857486,-11.1466269093488,465
"SLE",8.94511716001307,-13.123484927167,1
"SLE",7.76063854119643,-12.6747374700875,6
"SLE",9.57526365445735,-12.1242668467157,142
"SLE",7.93682030246096,-12.3041938245965,45
"SLE",9.0946913850989,-10.8085920706846,470
"SLE",8.70568269669032,-11.5743245323345,374
"SLE",8.42340213944608,-11.9797144402181,74
"SOM",4.1206814001945,43.7398721336595,487
"SOM",10.5127249715708,44.1701650577007,9
"SOM",3.39236972740083,44.1046427462259,560
"SOM",4.21801746068357,44.8738579247159,316
"SOM",-0.969409438478462,41.9925828451035,7
"SOM",9.98990951380697,44.4101233059945,822
"SOM",4.11039062796093,46.796545351874,105
"SOM",4.56087396839705,43.7719227773159,673
"SOM",8.59232785661889,45.4527351890204,817
"SOM",10.2203957784772,50.275958304495,339
"ZAF",-24.7405825287756,31.1334162666831,511
"ZAF",-32.041302753595,25.563037095642,923
"ZAF",-33.8027135509538,23.5356903203797,726
"ZAF",-26.2300655071373,20.3096885782468,938
"ZAF",-28.4750633460095,28.6459406304458,2082
"ZAF",-25.6281920519493,30.7554521528423,1679
"ZAF",-27.9149949600161,22.463454921179,1193
"ZAF",-33.7120336284766,24.6953657128986,148
"ZAF",-23.2063883479543,29.2142829705655,956
"ZAF",-30.8459506836562,24.2862060183767,1300
"SSD",9.43813104795927,30.3500516063241,391
"SSD",7.13187456213291,33.2174617731021,412
"SSD",9.53809915038502,27.4718719049307,418
"SSD",7.58401840698117,27.883502447619,470
"SSD",4.69063206473042,34.1260756207498,625
"SSD",6.49810062519438,27.6312322864101,559
"SSD",8.67658919718149,31.558942600009,397
"SSD",8.89516027534013,33.616638904797,405
"SSD",9.57258213415097,31.4251971227934,393
"SSD",7.27398768076372,27.5611155642299,471
"TGO",10.5148402397934,0.660544532008005,131
"TGO",8.85714054415959,1.08525801682519,392
"TGO",8.69364151085548,1.39048986535449,318
"TGO",8.85826781427671,1.08183459353578,381
"TGO",8.72553256770095,1.61079019922599,344
"TGO",7.43667507726165,0.924631838799311,245
"TGO",8.63876168698236,1.01094487365393,422
"TGO",9.82350363014526,0.98237869769937,230
"TGO",7.56536351351422,0.567500561479537,236
"TGO",6.5109183553955,1.20025295907281,55
"UGA",1.55865096532628,32.3745922886246,1036
"UGA",-0.551320461618327,31.7524359960757,1168
"UGA",0.468569384714092,31.1004476892642,1348
"UGA",2.49690054728125,32.9178620397603,1093
"UGA",-0.926352286164084,31.075759116761,1282
"UGA",0.501864173383793,33.9133613450689,1119
"UGA",2.29865554386337,32.683061416763,1042
"UGA",3.28538422738349,32.4769201379637,835
"UGA",2.71337661085613,33.1925921377839,1069
"UGA",0.832948396447084,31.8107002478807,1249
"TZA",-7.45933309035174,32.1777915134656,1281
"TZA",-3.46104642686058,32.0377719599405,1166
"TZA",-8.73312596906648,34.9956471087884,1715
"TZA",-3.18560462225587,33.0325156730311,1215
"TZA",-8.38858497043205,31.9162601501316,1627
"TZA",-4.49714056801986,29.8015368611848,1551
"TZA",-6.6317969050583,36.3393666387993,1303
"TZA",-11.1570103563512,35.4638808294965,800
"TZA",-4.40809613648623,32.2873030433584,1192
"TZA",-9.95572651195012,38.4727347466645,343
"ZMB",-15.6335755493011,24.186557483757,1120
"ZMB",-17.2260672235346,25.8778951694062,1149
"ZMB",-10.6549485066245,33.4261883473006,1185
"ZMB",-15.0263194098315,24.2766138974992,1142
"ZMB",-13.2646618788294,23.5866921720073,1134
"ZMB",-14.1949610763079,24.0941108901367,1128
"ZMB",-14.2730641784189,27.212790464881,1130
"ZMB",-14.9243740769683,28.0873292229507,1183
"ZMB",-14.3820341754269,25.6608997224016,1161
"ZMB",-11.3787120206633,32.9929955439275,696
"ZWE",-18.5929679358438,30.1375871449146,1198
"ZWE",-20.6653173873184,29.6295656948409,1014
"ZWE",-20.0039891458758,28.3758451975453,1205
"ZWE",-15.867471214204,30.2830351018225,449
"ZWE",-18.0530600943711,25.6889916061694,1045
"ZWE",-16.6378249330659,31.624054698673,964
"ZWE",-20.8232483558112,32.3488352104291,408
"ZWE",-19.5669676348806,27.0771435974997,994
"ZWE",-18.9432587555613,29.9979022974865,1219
"ZWE",-17.3695817689828,30.0660533465682,1177
