"origin_iso2","origin_iso3","origin_name","origin_lat","origin_lon","destination_iso2","destination_iso3","destination_name","destination_lat","destination_lon","year","count"
"TD","TCD","Chad",15.2753594097694,18.6349974957477,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.0769230769230769
"CF","CAF","Central African Republic",6.57229916426693,20.4618329814897,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.0961538461538462
"CD","COD","Democratic Republic of Congo",-2.86548803140688,23.6377472380793,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.25
"ZA","ZAF","South Africa",-28.9742085144411,25.1934382241476,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,18.0384615384615
"ZM","ZMB","Zambia",-13.4555254933089,27.8085818755982,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.0384615384615385
"ZW","ZWE","Zimbabwe",-18.9970468090672,29.8510133796762,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.134615384615385
"EG","EGY","Egypt",26.4598029034498,29.878269665946,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,2.28846153846154
"SD","SDN","Sudan",15.9679661095596,29.9074652457207,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.0961538461538462
"RW","RWA","Rwanda",-1.99032494977323,29.9199828803488,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.365384615384615
"UG","UGA","Uganda",1.27423154739338,32.3686653695696,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.115384615384615
"MW","MWI","Malawi",-13.2044253711777,34.2828475261884,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.0961538461538462
"TZ","TZA","Tanzania",-6.26824779010462,34.801810641346,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.0769230769230769
"MZ","MOZ","Mozambique",-17.19585753703,35.6027277441924,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,5.5
"KE","KEN","Kenya",0.59944883650654,37.7962282671581,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,2.26923076923077
"ET","ETH","Ethiopia",8.61440065046904,39.6097922858362,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,1.44230769230769
"DJ","DJI","Djibouti",11.7483067155297,42.5600788798995,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.211538461538462
"MG","MDG","Madagascar",-19.3164836985713,46.7428900543881,"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,2017,0.0576923076923077
"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,8.73076923076923
"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,10.4423076923077
"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,784.230769230769
"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,69.7884615384615
"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,24.4807692307692
"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,4.59615384615385
"LR","LBR","Liberia",6.45195766531815,-9.31983261845304,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,6.25
"MA","MAR","Morocco",29.7668591371827,-8.72784775206801,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,51.1730769230769
"CI","CIV","Côte d’Ivoire",7.62587836831142,-5.56910294273585,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,24.4038461538462
"ML","MLI","Mali",17.315139014512,-3.59047300916167,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,8.28846153846154
"BF","BFA","Burkina Faso",12.270726248786,-1.76113831212387,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,11.4423076923077
"GH","GHA","Ghana",7.94769971258465,-1.21698964043326,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,158.307692307692
"TG","TGO","Togo",8.52077978482272,0.963859659570659,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,6.61538461538461
"BJ","BEN","Benin",9.63561223430696,2.32661464474629,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,18.3076923076923
"DZ","DZA","Algeria",28.0559934221189,2.63118841378347,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,1.25
"ST","STP","São Tomé & Príncipe",0.44384009185498,6.72421635963986,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.0384615384615385
"NG","NGA","Nigeria",9.59094557009618,8.07958685423834,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,147.903846153846
"NE","NER","Niger",17.4120079629507,9.33161007434546,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,10.6730769230769
"TN","TUN","Tunisia",34.0889554864525,9.55612880162237,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,9.5
"GQ","GNQ","Equatorial Guinea",1.70540563315078,10.3417277952996,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.461538461538462
"GA","GAB","Gabon",-0.586446577901779,11.7887417210203,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.615384615384615
"CM","CMR","Cameroon",5.68116800316289,12.7339439676681,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,2.63461538461538
"CG","COG","Congo",-0.836992413922511,15.2211423374053,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.75
"NA","NAM","Namibia",-22.0696900138551,17.195019957489,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.134615384615385
"AO","AGO","Angola",-12.2706139265484,17.5317833661526,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,5.38461538461539
"LY","LBY","Libya",27.0167163927208,18.0667932182187,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.615384615384615
"TD","TCD","Chad",15.2753594097694,18.6349974957477,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.5
"CF","CAF","Central African Republic",6.57229916426693,20.4618329814897,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.25
"CD","COD","Democratic Republic of Congo",-2.86548803140688,23.6377472380793,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,1.23076923076923
"BW","BWA","Botswana",-22.1652447870996,23.808612894002,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.788461538461538
"ZA","ZAF","South Africa",-28.9742085144411,25.1934382241476,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,15.2307692307692
"ZM","ZMB","Zambia",-13.4555254933089,27.8085818755982,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,1.17307692307692
"ZW","ZWE","Zimbabwe",-18.9970468090672,29.8510133796762,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.673076923076923
"BI","BDI","Burundi",-3.35921514381577,29.8752284170777,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.0769230769230769
"EG","EGY","Egypt",26.4598029034498,29.878269665946,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,3.53846153846154
"SD","SDN","Sudan",15.9679661095596,29.9074652457207,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,3.03846153846154
"RW","RWA","Rwanda",-1.99032494977323,29.9199828803488,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,1.34615384615385
"SS","SSD","South Sudan",7.30869694542136,30.2513338314292,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.826923076923077
"SZ","SWZ","Eswatini",-26.5575464893393,31.4818696110519,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.0576923076923077
"UG","UGA","Uganda",1.27423154739338,32.3686653695696,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,3.55769230769231
"MW","MWI","Malawi",-13.2044253711777,34.2828475261884,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.769230769230769
"TZ","TZA","Tanzania",-6.26824779010462,34.801810641346,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,2.23076923076923
"MZ","MOZ","Mozambique",-17.19585753703,35.6027277441924,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,1.42307692307692
"KE","KEN","Kenya",0.59944883650654,37.7962282671581,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,9.51923076923077
"ER","ERI","Eritrea",15.3611244617467,38.8572739522595,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.0576923076923077
"ET","ETH","Ethiopia",8.61440065046904,39.6097922858362,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,6.05769230769231
"MG","MDG","Madagascar",-19.3164836985713,46.7428900543881,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.0192307692307692
"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,44.75
"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1.75
"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,303.884615384615
"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1.17307692307692
"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,6.53846153846154
"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,4.13461538461539
"LR","LBR","Liberia",6.45195766531815,-9.31983261845304,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1.34615384615385
"MA","MAR","Morocco",29.7668591371827,-8.72784775206801,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,40.8269230769231
"CI","CIV","Côte d’Ivoire",7.62587836831142,-5.56910294273585,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,27.4038461538462
"ML","MLI","Mali",17.315139014512,-3.59047300916167,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,3.76923076923077
"BF","BFA","Burkina Faso",12.270726248786,-1.76113831212387,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,12.3846153846154
"GH","GHA","Ghana",7.94769971258465,-1.21698964043326,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,5.96153846153846
"TG","TGO","Togo",8.52077978482272,0.963859659570659,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,21.6346153846154
"BJ","BEN","Benin",9.63561223430696,2.32661464474629,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,4.44230769230769
"DZ","DZA","Algeria",28.0559934221189,2.63118841378347,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.442307692307692
"ST","STP","São Tomé & Príncipe",0.44384009185498,6.72421635963986,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.173076923076923
"NG","NGA","Nigeria",9.59094557009618,8.07958685423834,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,7.53846153846154
"NE","NER","Niger",17.4120079629507,9.33161007434546,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,2.63461538461538
"TN","TUN","Tunisia",34.0889554864525,9.55612880162237,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,7.01923076923077
"GQ","GNQ","Equatorial Guinea",1.70540563315078,10.3417277952996,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.153846153846154
"GA","GAB","Gabon",-0.586446577901779,11.7887417210203,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.576923076923077
"CM","CMR","Cameroon",5.68116800316289,12.7339439676681,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1.94230769230769
"CG","COG","Congo",-0.836992413922511,15.2211423374053,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1.15384615384615
"AO","AGO","Angola",-12.2706139265484,17.5317833661526,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,7.03846153846154
"LY","LBY","Libya",27.0167163927208,18.0667932182187,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.942307692307692
"TD","TCD","Chad",15.2753594097694,18.6349974957477,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.634615384615385
"CF","CAF","Central African Republic",6.57229916426693,20.4618329814897,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.0769230769230769
"CD","COD","Democratic Republic of Congo",-2.86548803140688,23.6377472380793,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1.07692307692308
"ZA","ZAF","South Africa",-28.9742085144411,25.1934382241476,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1.40384615384615
"ZM","ZMB","Zambia",-13.4555254933089,27.8085818755982,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.0384615384615385
"ZW","ZWE","Zimbabwe",-18.9970468090672,29.8510133796762,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.115384615384615
"BI","BDI","Burundi",-3.35921514381577,29.8752284170777,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.0384615384615385
"EG","EGY","Egypt",26.4598029034498,29.878269665946,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.75
"SD","SDN","Sudan",15.9679661095596,29.9074652457207,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.326923076923077
"RW","RWA","Rwanda",-1.99032494977323,29.9199828803488,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.442307692307692
"UG","UGA","Uganda",1.27423154739338,32.3686653695696,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.692307692307692
"MW","MWI","Malawi",-13.2044253711777,34.2828475261884,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.115384615384615
"TZ","TZA","Tanzania",-6.26824779010462,34.801810641346,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.653846153846154
"MZ","MOZ","Mozambique",-17.19585753703,35.6027277441924,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,2.5
"KE","KEN","Kenya",0.59944883650654,37.7962282671581,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,2.65384615384615
"ET","ETH","Ethiopia",8.61440065046904,39.6097922858362,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1.61538461538462
"MG","MDG","Madagascar",-19.3164836985713,46.7428900543881,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.134615384615385
"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,238.25
"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,692.615384615385
"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,289.865384615385
"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,706.980769230769
"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,67.4230769230769
"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,820.038461538462
"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,354.423076923077
"LR","LBR","Liberia",6.45195766531815,-9.31983261845304,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,32.7692307692308
"MA","MAR","Morocco",29.7668591371827,-8.72784775206801,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,786.653846153846
"CI","CIV","Côte d’Ivoire",7.62587836831142,-5.56910294273585,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,944.288461538462
"ML","MLI","Mali",17.315139014512,-3.59047300916167,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,620.365384615385
"BF","BFA","Burkina Faso",12.270726248786,-1.76113831212387,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,284.826923076923
"GH","GHA","Ghana",7.94769971258465,-1.21698964043326,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,357.634615384615
"TG","TGO","Togo",8.52077978482272,0.963859659570659,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,148.038461538462
"BJ","BEN","Benin",9.63561223430696,2.32661464474629,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,365.788461538462
"DZ","DZA","Algeria",28.0559934221189,2.63118841378347,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,143.326923076923
"ST","STP","São Tomé & Príncipe",0.44384009185498,6.72421635963986,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,2.40384615384615
"NG","NGA","Nigeria",9.59094557009618,8.07958685423834,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,511.673076923077
"NE","NER","Niger",17.4120079629507,9.33161007434546,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,232.5
"TN","TUN","Tunisia",34.0889554864525,9.55612880162237,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,116.557692307692
"GQ","GNQ","Equatorial Guinea",1.70540563315078,10.3417277952996,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,62.2307692307692
"GA","GAB","Gabon",-0.586446577901779,11.7887417210203,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,239.211538461538
"CM","CMR","Cameroon",5.68116800316289,12.7339439676681,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,193
"CG","COG","Congo",-0.836992413922511,15.2211423374053,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,212.788461538462
"NA","NAM","Namibia",-22.0696900138551,17.195019957489,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,6.55769230769231
"AO","AGO","Angola",-12.2706139265484,17.5317833661526,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,18.2692307692308
"LY","LBY","Libya",27.0167163927208,18.0667932182187,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1.09615384615385
"TD","TCD","Chad",15.2753594097694,18.6349974957477,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,90.6923076923077
"CF","CAF","Central African Republic",6.57229916426693,20.4618329814897,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,38.2692307692308
"CD","COD","Democratic Republic of Congo",-2.86548803140688,23.6377472380793,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,68.0192307692308
"BW","BWA","Botswana",-22.1652447870996,23.808612894002,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,13.5192307692308
"ZA","ZAF","South Africa",-28.9742085144411,25.1934382241476,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,318.153846153846
"ZM","ZMB","Zambia",-13.4555254933089,27.8085818755982,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,17.75
"LS","LSO","Lesotho",-29.5790637000742,28.2289621090948,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,4.55769230769231
"ZW","ZWE","Zimbabwe",-18.9970468090672,29.8510133796762,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,20.1730769230769
"BI","BDI","Burundi",-3.35921514381577,29.8752284170777,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,20.2692307692308
"EG","EGY","Egypt",26.4598029034498,29.878269665946,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,63.2884615384615
"SD","SDN","Sudan",15.9679661095596,29.9074652457207,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,33.8461538461538
"RW","RWA","Rwanda",-1.99032494977323,29.9199828803488,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,41.3076923076923
"SS","SSD","South Sudan",7.30869694542136,30.2513338314292,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,3.76923076923077
"SZ","SWZ","Eswatini",-26.5575464893393,31.4818696110519,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1.15384615384615
"UG","UGA","Uganda",1.27423154739338,32.3686653695696,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,29.9423076923077
"MW","MWI","Malawi",-13.2044253711777,34.2828475261884,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,15
"TZ","TZA","Tanzania",-6.26824779010462,34.801810641346,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,45.1923076923077
"MZ","MOZ","Mozambique",-17.19585753703,35.6027277441924,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,26.0192307692308
"KE","KEN","Kenya",0.59944883650654,37.7962282671581,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,113.903846153846
"ER","ERI","Eritrea",15.3611244617467,38.8572739522595,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,0.153846153846154
"ET","ETH","Ethiopia",8.61440065046904,39.6097922858362,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,69
"DJ","DJI","Djibouti",11.7483067155297,42.5600788798995,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,14.8653846153846
"KM","COM","Comoros",-11.8779085683257,43.6816567859428,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,13.4615384615385
"SO","SOM","Somalia",4.7394062218941,45.6792928389528,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1.23076923076923
"MG","MDG","Madagascar",-19.3164836985713,46.7428900543881,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,23.9230769230769
"CV","CPV","Cape Verde",15.9533055158383,-23.9565440226583,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,1.71153846153846
"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,69
"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,0.653846153846154
"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,69.0961538461538
"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,18.8653846153846
