"origin_iso2","origin_iso3","origin_name","origin_lat","origin_lon","destination_iso2","destination_iso3","destination_name","destination_lat","destination_lon","year","count"
"ZA","ZAF","South Africa",-28.9742085144411,25.1934382241476,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,66
"ZM","ZMB","Zambia",-13.4555254933089,27.8085818755982,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,5.08333333333333
"ZW","ZWE","Zimbabwe",-18.9970468090672,29.8510133796762,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,2.91666666666667
"BI","BDI","Burundi",-3.35921514381577,29.8752284170777,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.333333333333333
"RW","RWA","Rwanda",-1.99032494977323,29.9199828803488,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,5.83333333333333
"SS","SSD","South Sudan",7.30869694542136,30.2513338314292,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,3.58333333333333
"SZ","SWZ","Eswatini",-26.5575464893393,31.4818696110519,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.25
"UG","UGA","Uganda",1.27423154739338,32.3686653695696,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,15.4166666666667
"MW","MWI","Malawi",-13.2044253711777,34.2828475261884,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,3.33333333333333
"TZ","TZA","Tanzania",-6.26824779010462,34.801810641346,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,9.66666666666667
"MZ","MOZ","Mozambique",-17.19585753703,35.6027277441924,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,6.16666666666667
"KE","KEN","Kenya",0.59944883650654,37.7962282671581,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,41.25
"ER","ERI","Eritrea",15.3611244617467,38.8572739522595,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,0.25
"ET","ETH","Ethiopia",8.61440065046904,39.6097922858362,"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,2017,26.25
"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,7.58333333333333
"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1316.83333333333
"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,5.08333333333333
"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,28.3333333333333
"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,17.9166666666667
"LR","LBR","Liberia",6.45195766531815,-9.31983261845304,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,5.83333333333333
"CI","CIV","Côte d’Ivoire",7.62587836831142,-5.56910294273585,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,118.75
"ML","MLI","Mali",17.315139014512,-3.59047300916167,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,16.3333333333333
"BF","BFA","Burkina Faso",12.270726248786,-1.76113831212387,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,53.6666666666667
"GH","GHA","Ghana",7.94769971258465,-1.21698964043326,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,25.8333333333333
"TG","TGO","Togo",8.52077978482272,0.963859659570659,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,93.75
"BJ","BEN","Benin",9.63561223430696,2.32661464474629,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,19.25
"NG","NGA","Nigeria",9.59094557009618,8.07958685423834,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,32.6666666666667
"NE","NER","Niger",17.4120079629507,9.33161007434546,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,11.4166666666667
"GQ","GNQ","Equatorial Guinea",1.70540563315078,10.3417277952996,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.666666666666667
"GA","GAB","Gabon",-0.586446577901779,11.7887417210203,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,2.5
"CM","CMR","Cameroon",5.68116800316289,12.7339439676681,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,8.41666666666667
"CG","COG","Congo",-0.836992413922511,15.2211423374053,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,5
"AO","AGO","Angola",-12.2706139265484,17.5317833661526,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,30.5
"TD","TCD","Chad",15.2753594097694,18.6349974957477,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,2.75
"CF","CAF","Central African Republic",6.57229916426693,20.4618329814897,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.333333333333333
"CD","COD","Democratic Republic of Congo",-2.86548803140688,23.6377472380793,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,4.66666666666667
"ZA","ZAF","South Africa",-28.9742085144411,25.1934382241476,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,6.08333333333333
"ZM","ZMB","Zambia",-13.4555254933089,27.8085818755982,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.166666666666667
"ZW","ZWE","Zimbabwe",-18.9970468090672,29.8510133796762,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.5
"BI","BDI","Burundi",-3.35921514381577,29.8752284170777,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.166666666666667
"RW","RWA","Rwanda",-1.99032494977323,29.9199828803488,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,1.91666666666667
"UG","UGA","Uganda",1.27423154739338,32.3686653695696,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,3
"MW","MWI","Malawi",-13.2044253711777,34.2828475261884,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,0.5
"TZ","TZA","Tanzania",-6.26824779010462,34.801810641346,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,2.83333333333333
"MZ","MOZ","Mozambique",-17.19585753703,35.6027277441924,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,10.8333333333333
"KE","KEN","Kenya",0.59944883650654,37.7962282671581,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,11.5
"ET","ETH","Ethiopia",8.61440065046904,39.6097922858362,"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,2017,7
"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,3001.33333333333
"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1256.08333333333
"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,3063.58333333333
"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,292.166666666667
"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,3553.5
"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1535.83333333333
"LR","LBR","Liberia",6.45195766531815,-9.31983261845304,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,142
"CI","CIV","Côte d’Ivoire",7.62587836831142,-5.56910294273585,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,4091.91666666667
"ML","MLI","Mali",17.315139014512,-3.59047300916167,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,2688.25
"BF","BFA","Burkina Faso",12.270726248786,-1.76113831212387,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1234.25
"GH","GHA","Ghana",7.94769971258465,-1.21698964043326,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1549.75
"TG","TGO","Togo",8.52077978482272,0.963859659570659,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,641.5
"BJ","BEN","Benin",9.63561223430696,2.32661464474629,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1585.08333333333
"NG","NGA","Nigeria",9.59094557009618,8.07958685423834,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,2217.25
"NE","NER","Niger",17.4120079629507,9.33161007434546,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1007.5
"GQ","GNQ","Equatorial Guinea",1.70540563315078,10.3417277952996,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,269.666666666667
"GA","GAB","Gabon",-0.586446577901779,11.7887417210203,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1036.58333333333
"CM","CMR","Cameroon",5.68116800316289,12.7339439676681,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,836.333333333333
"CG","COG","Congo",-0.836992413922511,15.2211423374053,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,922.083333333333
"NA","NAM","Namibia",-22.0696900138551,17.195019957489,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,28.4166666666667
"AO","AGO","Angola",-12.2706139265484,17.5317833661526,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,79.1666666666667
"TD","TCD","Chad",15.2753594097694,18.6349974957477,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,393
"CF","CAF","Central African Republic",6.57229916426693,20.4618329814897,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,165.833333333333
"CD","COD","Democratic Republic of Congo",-2.86548803140688,23.6377472380793,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,294.75
"BW","BWA","Botswana",-22.1652447870996,23.808612894002,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,58.5833333333333
"ZA","ZAF","South Africa",-28.9742085144411,25.1934382241476,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,1378.66666666667
"ZM","ZMB","Zambia",-13.4555254933089,27.8085818755982,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,76.9166666666667
"ZW","ZWE","Zimbabwe",-18.9970468090672,29.8510133796762,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,87.4166666666667
"BI","BDI","Burundi",-3.35921514381577,29.8752284170777,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,87.8333333333333
"RW","RWA","Rwanda",-1.99032494977323,29.9199828803488,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,179
"SS","SSD","South Sudan",7.30869694542136,30.2513338314292,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,16.3333333333333
"SZ","SWZ","Eswatini",-26.5575464893393,31.4818696110519,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,5
"UG","UGA","Uganda",1.27423154739338,32.3686653695696,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,129.75
"MW","MWI","Malawi",-13.2044253711777,34.2828475261884,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,65
"TZ","TZA","Tanzania",-6.26824779010462,34.801810641346,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,195.833333333333
"MZ","MOZ","Mozambique",-17.19585753703,35.6027277441924,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,112.75
"KE","KEN","Kenya",0.59944883650654,37.7962282671581,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,493.583333333333
"ER","ERI","Eritrea",15.3611244617467,38.8572739522595,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,0.666666666666667
"ET","ETH","Ethiopia",8.61440065046904,39.6097922858362,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,299
"SO","SOM","Somalia",4.7394062218941,45.6792928389528,"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,2017,5.33333333333333
"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,299
"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,2.83333333333333
"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,299.416666666667
"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,81.75
"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,45.9166666666667
"LR","LBR","Liberia",6.45195766531815,-9.31983261845304,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,275.583333333333
"CI","CIV","Côte d’Ivoire",7.62587836831142,-5.56910294273585,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,195.416666666667
"ML","MLI","Mali",17.315139014512,-3.59047300916167,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,21.75
"BF","BFA","Burkina Faso",12.270726248786,-1.76113831212387,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,22.75
"GH","GHA","Ghana",7.94769971258465,-1.21698964043326,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,1101.5
"TG","TGO","Togo",8.52077978482272,0.963859659570659,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,28.0833333333333
"BJ","BEN","Benin",9.63561223430696,2.32661464474629,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,18.8333333333333
"NG","NGA","Nigeria",9.59094557009618,8.07958685423834,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,436.083333333333
"NE","NER","Niger",17.4120079629507,9.33161007434546,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,22.5
"GQ","GNQ","Equatorial Guinea",1.70540563315078,10.3417277952996,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,1.58333333333333
"GA","GAB","Gabon",-0.586446577901779,11.7887417210203,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,2.41666666666667
"CM","CMR","Cameroon",5.68116800316289,12.7339439676681,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,40.5
"CG","COG","Congo",-0.836992413922511,15.2211423374053,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,6.58333333333333
"NA","NAM","Namibia",-22.0696900138551,17.195019957489,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,5.25
"AO","AGO","Angola",-12.2706139265484,17.5317833661526,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,5
"TD","TCD","Chad",15.2753594097694,18.6349974957477,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,3.33333333333333
"CF","CAF","Central African Republic",6.57229916426693,20.4618329814897,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,3.58333333333333
"CD","COD","Democratic Republic of Congo",-2.86548803140688,23.6377472380793,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,17.4166666666667
"BW","BWA","Botswana",-22.1652447870996,23.808612894002,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,6.5
"ZA","ZAF","South Africa",-28.9742085144411,25.1934382241476,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,183.25
"ZM","ZMB","Zambia",-13.4555254933089,27.8085818755982,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,17.5833333333333
"ZW","ZWE","Zimbabwe",-18.9970468090672,29.8510133796762,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,23.5
"BI","BDI","Burundi",-3.35921514381577,29.8752284170777,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,2.5
"RW","RWA","Rwanda",-1.99032494977323,29.9199828803488,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,12.9166666666667
"SS","SSD","South Sudan",7.30869694542136,30.2513338314292,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,9.33333333333333
"SZ","SWZ","Eswatini",-26.5575464893393,31.4818696110519,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,0.916666666666667
"UG","UGA","Uganda",1.27423154739338,32.3686653695696,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,69.5
"MW","MWI","Malawi",-13.2044253711777,34.2828475261884,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,16.4166666666667
"TZ","TZA","Tanzania",-6.26824779010462,34.801810641346,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,47.1666666666667
"MZ","MOZ","Mozambique",-17.19585753703,35.6027277441924,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,12.6666666666667
"KE","KEN","Kenya",0.59944883650654,37.7962282671581,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,250.416666666667
"ER","ERI","Eritrea",15.3611244617467,38.8572739522595,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,0.75
"ET","ETH","Ethiopia",8.61440065046904,39.6097922858362,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,67.4166666666667
"SO","SOM","Somalia",4.7394062218941,45.6792928389528,"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,2017,0.75
"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,104.75
"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,19.5
"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,3143.41666666667
"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,100.5
"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,103.583333333333
"LR","LBR","Liberia",6.45195766531815,-9.31983261845304,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,36
"CI","CIV","Côte d’Ivoire",7.62587836831142,-5.56910294273585,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,1875.41666666667
"ML","MLI","Mali",17.315139014512,-3.59047300916167,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,1808.75
"BF","BFA","Burkina Faso",12.270726248786,-1.76113831212387,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,305.416666666667
"GH","GHA","Ghana",7.94769971258465,-1.21698964043326,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,230.083333333333
"TG","TGO","Togo",8.52077978482272,0.963859659570659,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,146.5
"BJ","BEN","Benin",9.63561223430696,2.32661464474629,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,217.25
"NG","NGA","Nigeria",9.59094557009618,8.07958685423834,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,241.75
"NE","NER","Niger",17.4120079629507,9.33161007434546,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,83.9166666666667
"GQ","GNQ","Equatorial Guinea",1.70540563315078,10.3417277952996,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,11.1666666666667
"GA","GAB","Gabon",-0.586446577901779,11.7887417210203,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,139.25
"CM","CMR","Cameroon",5.68116800316289,12.7339439676681,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,192.916666666667
"CG","COG","Congo",-0.836992413922511,15.2211423374053,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,95.8333333333333
"NA","NAM","Namibia",-22.0696900138551,17.195019957489,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,1.41666666666667
"AO","AGO","Angola",-12.2706139265484,17.5317833661526,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,346.25
"TD","TCD","Chad",15.2753594097694,18.6349974957477,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,37.0833333333333
"CF","CAF","Central African Republic",6.57229916426693,20.4618329814897,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,17.6666666666667
"CD","COD","Democratic Republic of Congo",-2.86548803140688,23.6377472380793,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,87.8333333333333
"BW","BWA","Botswana",-22.1652447870996,23.808612894002,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,6.58333333333333
"ZA","ZAF","South Africa",-28.9742085144411,25.1934382241476,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,179.75
"ZM","ZMB","Zambia",-13.4555254933089,27.8085818755982,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,12.4166666666667
"ZW","ZWE","Zimbabwe",-18.9970468090672,29.8510133796762,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,8.66666666666667
"BI","BDI","Burundi",-3.35921514381577,29.8752284170777,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,9.5
"RW","RWA","Rwanda",-1.99032494977323,29.9199828803488,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,49.3333333333333
"SS","SSD","South Sudan",7.30869694542136,30.2513338314292,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,0.666666666666667
"SZ","SWZ","Eswatini",-26.5575464893393,31.4818696110519,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,0.416666666666667
"UG","UGA","Uganda",1.27423154739338,32.3686653695696,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,21.9166666666667
"MW","MWI","Malawi",-13.2044253711777,34.2828475261884,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,3.33333333333333
"TZ","TZA","Tanzania",-6.26824779010462,34.801810641346,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,18.4166666666667
"MZ","MOZ","Mozambique",-17.19585753703,35.6027277441924,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,78.5
"KE","KEN","Kenya",0.59944883650654,37.7962282671581,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,69.8333333333333
"ET","ETH","Ethiopia",8.61440065046904,39.6097922858362,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,105
"SO","SOM","Somalia",4.7394062218941,45.6792928389528,"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,2017,0
"GM","GMB","Gambia",13.4509534899632,-15.3963233373991,"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,2017,12.25
"GW","GNB","Guinea-Bissau",12.0477507880705,-14.9499240572075,"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,2017,16.75
"SN","SEN","Senegal",14.3648110931751,-14.4694479474536,"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,2017,1611.75
"SL","SLE","Sierra Leone",8.56249232471683,-11.7926118498279,"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,2017,11.25
"GN","GIN","Guinea",10.4373187488031,-10.9342459875925,"MR","MRT","Mauritania",20.2206937677679,-10.3699167351723,2017,108.583333333333
